,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
3682,980083,1495039919.0,17818286_1057,59.927772999999995,30.343172999999997,11200126,1057.0,,17818286.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3683,980084,1494088450.0,20003262_2616,59.927772999999995,30.343172999999997,11200126,2616.0,30!,20003262.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3684,980085,1492353914.0,83518776_1974,59.927772999999995,30.343172999999997,11200126,1974.0,Наконец-то решились пивка попить))),83518776.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3685,980086,1487869189.0,9135703_10915,59.927772999999995,30.343172999999997,11200126,10915.0,#хорошокогдаслюдьмихорошо,9135703.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3686,980087,1487795318.0,2239028_4035,59.927772999999995,30.343172999999997,11200126,4035.0,"Хорошо, когда хорошо?",2239028.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3687,980088,1482618076.0,31790753_2479,59.927772999999995,30.343172999999997,11200126,2479.0,,31790753.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3688,980089,1482259426.0,23437387_11894,59.927772999999995,30.343172999999997,11200126,11894.0,,23437387.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3689,980090,1480269092.0,6625879_10400,59.927772999999995,30.343172999999997,11200126,10400.0,,6625879.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3690,980091,1480185961.0,359653_6102,59.927772999999995,30.343172999999997,11200126,6102.0,,359653.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3691,980092,1480104646.0,2012611_3494,59.927772999999995,30.343172999999997,11200126,3494.0,"Тайная встреча бывших депутатов, избранных на единственных свободных выборах подававшей тогда надежды страны (март 1990 года  - для молодежи). Шучу. Просто один из этих депутатов, профессор Тель-Авивского университета прилетел погостить на неисторическую Родину. Лица все прячут, только мне не страшно, я - не на гос.службе, я, говоря словами Достоевского, нанятая совесть. В общем расспрашиваю почему, да как.  Обидно, горит так приглянувшаяся мне Хайфа, мне она так понравилась. Он говорит: ""Там влажность воздуха 6%.""  А у нас, тут -98.<br>- А как же ты ходишь, друг, по любимой мною Яффе, если каждый, б-ть, прохожий может выстрелить тебе в лицо или ударить в сердце ножом. Он хочет попасть к гуриям. Когда я был у него, этого кошмара не было. ""Ну, как? Мы же все знаем, что все умрем. Нам ведь это не мешает жить.""<br>Тем не менее, философские подробности израильско-палестинских отношений мне понравились. Я стал рассказвать про августовское путешествие по Балканам, где есть  конфедерация Боснии и Герцеговины, и Республика Сербской, при этом федерация Боснии и Герцеговины входит в состав конфедерации с Республикой Сербской.<br><br>Мне нравятся такие конструкции. А он говорит про иорданско-палестинскую конфедерацию, то есть королевства с республикой, путь и диктаторской.<br><br>Места эти понимаю. В январе прошлого года Иорданию проехал всю, из Израиля и обратно. Не скажу, чем закончили разговор.",2012611.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
