,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
53001,1872695,1477665399.0,48546_13982,59.865156000000006,30.318154999999997,25340,13982.0,??Right now: at the conference ?<br>Russian National Library <br>Christopher Hasting PhD is giving his speech,48546.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53002,1872696,1476213046.0,166634625_2108,59.865156000000006,30.318154999999997,25340,2108.0,"К сожалению, это самое примечательное, что попалось за день в Питере. Надеюсь вскоре вернуться в качестве туриста.",166634625.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53003,1872697,1476008022.0,29225958_787,59.865156000000006,30.318154999999997,25340,787.0,,29225958.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53004,1872698,1473693043.0,80239497_22860,59.865156000000006,30.318154999999997,25340,22860.0,"Российская Национальная Библиотека ?? я,кстати, там записана и читательский билет у меня есть! ? ???? <br>...и мой велик и богиня. Я решила, что теперь это будет велобогиня! ????",80239497.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53005,1872699,1473690678.0,95103747_3016,59.865156000000006,30.318154999999997,25340,3016.0,Все ради автомата по КСЕ)))),95103747.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53007,1872701,1473093011.0,532397_11559,59.865156000000006,30.318154999999997,25340,11559.0,Это любоф! А я снова в библиотеку,532397.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53009,1872712,1471082341.0,1111918_2449,59.865156000000006,30.318154999999997,25340,2449.0,П О Р Т Р Е Т<br><br>в поиске НОВЫХ лиц<br>Фото: [id10084918|Юлия Вецманова],1111918.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53010,1872713,1464542240.0,181742516_1723,59.865156000000006,30.318154999999997,25340,1723.0,[id146819993|Nastya A.] и Я готовимся к Экзамену# терапия#первыйпоток#жесть....,181742516.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53011,1872718,1462272307.0,12632806_2324,59.865156000000006,30.318154999999997,25340,2324.0,"А мне даже нравится писать диплом) <br>ну как писать ...  Я стараюсь ?главное, что место располагает к учебе !",12632806.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53012,1872735,1459028727.0,483403_640,59.865156000000006,30.318154999999997,25340,640.0,,483403.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
