,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
50049,1575435,1410159162.0,193566392_2398,59.941164,30.269421,8923483,2398.0,,193566392.0,5984,Средний проспект В.О. 55,18,,30.269820000000003,59.94079,Василеостровский районный суд города Санкт-Петербурга,53,,,
50050,1575436,1405070904.0,101818505_6689,59.941164,30.269421,8923483,6689.0,"После тяжелой трудовой недели,начинаешь еще больше ценить долгожданную пятницу?",101818505.0,5984,Средний проспект В.О. 55,18,,30.269820000000003,59.94079,Василеостровский районный суд города Санкт-Петербурга,53,,,
50051,1575437,1404226609.0,57515043_6372,59.941164,30.269421,8923483,6372.0,"Работа, работа перейди на Федота",57515043.0,5984,Средний проспект В.О. 55,18,,30.269820000000003,59.94079,Василеостровский районный суд города Санкт-Петербурга,53,,,
50053,1576335,1485537240.0,5711412_7325,59.94163,30.272672999999998,9630040,7325.0,Прекрасное завершение рабочей недели,5711412.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50054,1576336,1483454852.0,4443472_7248,59.94163,30.272672999999998,9630040,7248.0,[id400693570|Ta Ti] [id84352224|Анастасия Арсентьева],4443472.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50055,1576337,1477759671.0,1771201_6627,59.94163,30.272672999999998,9630040,6627.0,,1771201.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50056,1576338,1475605984.0,101005103_7699,59.94163,30.272672999999998,9630040,7699.0,,101005103.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50057,1576339,1471294297.0,121217204_2430,59.94163,30.272672999999998,9630040,2430.0,,121217204.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50058,1576340,1471294287.0,36663_1871,59.94163,30.272672999999998,9630040,1871.0,,36663.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50059,1576341,1466698797.0,4402744_5607,59.94163,30.272672999999998,9630040,5607.0,Продолжение банкета???,4402744.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50060,1576342,1445968008.0,950544_848,59.94163,30.272672999999998,9630040,848.0,,950544.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50061,1576343,1429116865.0,1043714_2723,59.94163,30.272672999999998,9630040,2723.0,,1043714.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50062,1576344,1423855675.0,46431750_304,59.94163,30.272672999999998,9630040,304.0,,46431750.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50063,1576345,1421137537.0,171352388_2539,59.94163,30.272672999999998,9630040,2539.0,Братик приехал?,171352388.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50064,1576346,1411209575.0,32689808_2895,59.94163,30.272672999999998,9630040,2895.0,"Не обязательно ехать в Южную Америку,  что бы попить матэ",32689808.0,5986,"Санкт - Петербург, Средний проспект В.О., 47",12,,30.272839,59.941632999999996,Евразия кафе,53,4de3c78f8877bcb68663c549,"{'tipCount': 156, 'usersCount': 4438, 'checkinsCount': 9435}",Food
50065,1576369,1452341214.0,811383_2465,59.940821,30.273321000000003,1782,2465.0,,811383.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50066,1576370,1437504029.0,8524036_9077,59.940821,30.273321000000003,1782,9077.0,Идеальное свидание?,8524036.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50068,1576372,1420819064.0,4486602_4265,59.940821,30.273321000000003,1782,4265.0,Я не готова.что делать. завтра экзамен.,4486602.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50069,1576373,1417514282.0,6936719_799,59.940821,30.273321000000003,1782,799.0,Ежевичный кахве,6936719.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50070,1576374,1409815617.0,70529035_1820,59.940821,30.273321000000003,1782,1820.0,Люблю знаете ли после суда побаловать себя чашечкой ароматного идеального кофе...,70529035.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50071,1576375,1386588852.0,40040631_2819,59.940821,30.273321000000003,1782,2819.0,,40040631.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50072,1576376,1380270398.0,5887938_5147,59.940821,30.273321000000003,1782,5147.0,[id315381|Ekaterina Potrakhova]  в любимой чашке)))))),5887938.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50073,1576377,1335363424.0,144215710_791,59.940821,30.273321000000003,1782,791.0,,144215710.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50074,1576432,1308157854.0,38809410_9,59.940821,30.273321000000003,1782,9.0,,38809410.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50075,1576435,1291823275.0,645_546,59.940821,30.273321000000003,1782,546.0,"Новая кофемашина, кофе стал совсем замечательным.",645.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50076,1576436,1288334489.0,41190676_654,59.940821,30.273321000000003,1782,654.0,"Ебал я Вас и Вас, и Вас. И ВАС я выебу сейчас, а Вы не прячтесь под матрац, а то я выебу и Вас!",41190676.0,5987,Средний просп. В.О. 46,12,,30.272902000000002,59.94123100000001,Идеальная чашка,53,,,
50077,1592941,1504957593.0,1145552_2357,59.935784999999996,30.275405,10178920,2357.0,"Сентябрь - месяц, в котором все субботы - рабочие) <br>Сегодня встречаем в нашем тренинговом центре вдохновлённых руководителей  Герофарм. <br>В феврале мы запустили  совместный проект по разработке и внедрению ценностей компании, а сейчас с восторгом держим в руках их материальное воплощение!<br>#BusinessLinkTraining #Герофарм #ценности  #моделькомпетенций #360",1145552.0,6066,13я линия 14,20,,30.276118,59.936106,BusinessLink Training,53,510b9171e4b0eaff6a8e33cb,"{'tipCount': 1, 'usersCount': 45, 'checkinsCount': 117}",Professional & Other Places
50083,1592947,1460701695.0,243199030_204,59.935784999999996,30.275405,10178920,204.0,,243199030.0,6066,13я линия 14,20,,30.276118,59.936106,BusinessLink Training,53,510b9171e4b0eaff6a8e33cb,"{'tipCount': 1, 'usersCount': 45, 'checkinsCount': 117}",Professional & Other Places
50099,1592993,1511881603.0,4831848_687,59.935604000000005,30.275723,4171143,687.0,,4831848.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50100,1592994,1499085035.0,293948_1359,59.935604000000005,30.275723,4171143,1359.0,Мы с воробьем пьем чай на крыше,293948.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50101,1592995,1487001317.0,336449300_188,59.935604000000005,30.275723,4171143,188.0,s?vy-s?vyyn,336449300.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50102,1592996,1477582982.0,4770703_28619,59.935604000000005,30.275723,4171143,28619.0,"""Life is for sharing""<br><br>Катюша С. с вкусняшками:) #team #cake #bestwork @ Vasilyevsky Island",4770703.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50104,1592998,1465290415.0,26694_3119,59.935604000000005,30.275723,4171143,3119.0,"Иногда я чувствую себя блондинкой больше, чем обычно #тотальнаяблондинка #drivetobebright #бытьяркой #красотавмелочах  @ Васильевский Остров Большой Проспект",26694.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50107,1593001,1441808005.0,5381_2932,59.935604000000005,30.275723,4171143,2932.0,"С днём тестировщика, друзья и коллеги!",5381.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50109,1593003,1408437744.0,2257810_5520,59.935604000000005,30.275723,4171143,5520.0,"Сейчас вспоминали с [id42162677|Деткой] как было здорово в нашей общей прошлой рабочей команде. Сколько было веселых и чумовых моментов просто и не сосчитать! Каждый из них вспоминается с улыбкой и смехом! Кидались игрушечными птицами, завели рыбок, ели фрукты коробками, тусовались в командировках и локально, много работали и смеялись. Иногда ругались и доставали друг друга. Но мы были именно Командой, с большой буквы и вместе плечом к плечу! <br>Спасибо ребята за такое чудесное время! Спасибо за вас! Вы все такие крутые! И я рада, что знаю вас, и что каждый сейчас достигает своих мечт в разных городах, странах и областях! <br>Привет, команда мечты: [id42162677|Irina Silkina], [id70166|Светлана Филькина], [id2510468|Татьяна Красноруцкая], [id4650060|Оксана Буданова], [id56261|Маша Бережная], [id275104|Евгения Антонова], [id2222822|Андрей Грошев], [id8045|Ксюша Кузь].",2257810.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50110,1593004,1405762490.0,1744814_2449,59.935604000000005,30.275723,4171143,2449.0,"У T-Systems отличный офис, особенно обеденные места на террасе) если бы не на Ваське...",1744814.0,6068,"13 линия Васильевского Острова  д.14, БЦ Елизаветинский",10,369437.0,30.276118,59.936106,T-Systems,53,4ec0bf238231b62f42c8ef02,"{'tipCount': 4, 'usersCount': 613, 'checkinsCount': 23104}",Shop & Service
50111,1593624,1517231605.0,444230292_125,59.939614,30.27321,18031173,125.0,,444230292.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50112,1593625,1514788650.0,391190403_46,59.939614,30.27321,18031173,46.0,,391190403.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50114,1593627,1509649617.0,38644444_378,59.939614,30.27321,18031173,378.0,Хорошо в Питере,38644444.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50115,1593628,1508593116.0,78616406_10256,59.939614,30.27321,18031173,10256.0,,78616406.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50116,1593629,1507815984.0,4450899_7023,59.939614,30.27321,18031173,7023.0,Красивый вечерний город ?,4450899.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50117,1593630,1504704271.0,7409155_632,59.939614,30.27321,18031173,632.0,??,7409155.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50118,1593631,1504694027.0,148615801_1234,59.939614,30.27321,18031173,1234.0,??<br><br>#спбкраснодар,148615801.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50119,1593632,1504417015.0,307229373_1406,59.939614,30.27321,18031173,1406.0,D?h?m<br>Надобно иметь силу характера говорить и делать одно и то же.,307229373.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50121,1593634,1502008578.0,67090112_928,59.939614,30.27321,18031173,928.0,"Время на минуту останавливается в этих местах. И уже ничего не имеет значение, есть только ты и он...  мой Санкт-Петербург??",67090112.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50122,1593635,1499952910.0,378308726_21,59.939614,30.27321,18031173,21.0,,378308726.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50123,1593636,1499588498.0,196763409_2071,59.939614,30.27321,18031173,2071.0,#firstfive,196763409.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50124,1593637,1498936553.0,271351708_3353,59.939614,30.27321,18031173,3353.0,,271351708.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50126,1593639,1498935850.0,370573308_14,59.939614,30.27321,18031173,14.0,,370573308.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50129,1593642,1497109869.0,345267804_34,59.939614,30.27321,18031173,34.0,,345267804.0,6073,12-я линия 25,22,,30.272605,59.939942,"Saint Petersbourg,Russia",53,511d6457e4b00f7fe34b27f3,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 29}",
50131,1593654,1511112946.0,235307496_429,59.938280000000006,30.278076000000002,10918,429.0,,235307496.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50133,1593656,1509898574.0,2467270_47981,59.938280000000006,30.278076000000002,10918,47981.0,,2467270.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50135,1593658,1509793954.0,57251568_1653,59.938280000000006,30.278076000000002,10918,1653.0,???????,57251568.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50136,1593659,1509041230.0,49515824_2597,59.938280000000006,30.278076000000002,10918,2597.0,#foodpairing,49515824.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50138,1593661,1504383218.0,318497440_620,59.938280000000006,30.278076000000002,10918,620.0,Испания ?? Италия ?? ??,318497440.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50139,1593662,1504193291.0,1365810_2157,59.938280000000006,30.278076000000002,10918,2157.0,,1365810.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50142,1593665,1499785898.0,406043626_131,59.938280000000006,30.278076000000002,10918,131.0,"Уникальные сорта разливного бельгийского пива попробовали в баре "" Kwakinn"". Я полюбила пиво ещё больше!!!?",406043626.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50143,1593666,1496339074.0,135126983_5199,59.938280000000006,30.278076000000002,10918,5199.0,Сессия сдана :),135126983.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50147,1593670,1490387971.0,120074276_546,59.938280000000006,30.278076000000002,10918,546.0,,120074276.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50148,1593671,1488645416.0,10466717_229,59.938280000000006,30.278076000000002,10918,229.0,,10466717.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50149,1593672,1486186961.0,195630_8015,59.938280000000006,30.278076000000002,10918,8015.0,,195630.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50150,1593673,1485710679.0,158025_18597,59.938280000000006,30.278076000000002,10918,18597.0,Да! Нет! Наверное! :))) #Kwakinn,158025.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50151,1593674,1483646117.0,12079188_931,59.938280000000006,30.278076000000002,10918,931.0,KwakInn))),12079188.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50152,1593675,1470056258.0,7496734_15520,59.938280000000006,30.278076000000002,10918,15520.0,Мой самый любимый мужчина! На сегодняшний день??????????????,7496734.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50153,1593676,1468164200.0,171112118_18087,59.938280000000006,30.278076000000002,10918,18087.0,#Вкусноемороженое,171112118.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50154,1593677,1467493590.0,90140594_3754,59.938280000000006,30.278076000000002,10918,3754.0,#ЗОЖ#ЕГЕРЬМЕЙСТЕР#ЕВРО,90140594.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50155,1593678,1464980615.0,1543814_241,59.938280000000006,30.278076000000002,10918,241.0,Ужин в приятном месте,1543814.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50156,1593679,1462791244.0,37304385_2356,59.938280000000006,30.278076000000002,10918,2356.0,"Чемпионат мира по хоккею ? смотрим, болеем ???",37304385.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50158,1593681,1462121924.0,5943274_1855,59.938280000000006,30.278076000000002,10918,1855.0,Вафля???,5943274.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50159,1593682,1459176320.0,5253808_990,59.938280000000006,30.278076000000002,10918,990.0,,5253808.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50161,1593684,1456227661.0,2304757_1594,59.938280000000006,30.278076000000002,10918,1594.0,,2304757.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50162,1593685,1454605408.0,3759470_2493,59.938280000000006,30.278076000000002,10918,2493.0,,3759470.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
50163,1593686,1450684530.0,257603_9397,59.938280000000006,30.278076000000002,10918,9397.0,,257603.0,6074,Большой просп. В.О. 37,101,,30.278049,59.938239,Kwakinn,53,4c5ee439ed29ef3b3942a176,"{'tipCount': 298, 'usersCount': 6356, 'checkinsCount': 22627}",Food
